_id,abstract,author_rank,authors,doi,fos,isbn,issn,issue,keywords,lang,n_citation,page_end,page_start,pdf,references,title,url,venue,volume,year,author_id
53e99784b7602d9701f3f669,"We define folding of a directed graph as a coloring (or a homomorphism which is injective on all the down sets of a given depth. While in general foldings are as complicated as homomorphisms for some classes they present useful tool to study colorings and homomorphisms. Our main result yields for any proper minor closed class κ a folding (of any prescribed depth using a fixed number of colors. This in turn yields (for any κ the existence of a Kk-free graph which bounds (in the homomorphism order all Kk-free graphs belonging to κ. This has been conjectured in [J. Nešetřil, Aspects of structural combinatorics, Taiwanese J. Math. 3 (4 (1999 381-424] and elsewhere and solved for k = 3 in [J. Nešetřil, P. Ossona de Mendez, Colorings and homomorphisms of minor closed classes, in: J. Pach, et al. (Eds., J. Goodman and R. Pollack Festschrift, Springer, Berlin, 2003, pp. 651-664]. Particularly, we prove (without using 4CT the existence of a graph H which satisfies χ(H ≤ 5, ω(H ≤ 4 and such that any planar graph G is homomorphic to H. This is sandwiched between 4CT and 5CT for planar graphs and the general case has beating to Hadwiger conjecture.",1,"[{""_id"":""5435290fdabfaebba58aa917"",""bio"":null,""email"":null,""gid"":""5b869ff4e1cd8e14a3b44bf5"",""name"":""Jaroslav Nešetřil"",""name_zh"":null,""oid"":""544bda1445ce266baf675526"",""oid_zh"":null,""orcid"":null,""org"":""Department of Applied Mathematics, Institute of Theoretical Computer Science (ITI, Charles University, Praha, Czech Republic"",""org_zh"":null,""orgid"":""5f71b2851c455f439fe3c70f"",""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f79b5cdabfae938c6c6234"",""bio"":null,""email"":null,""gid"":""5b868f02e1cd8e14a342ff06"",""name"":""Patrice Ossona de Mendez"",""name_zh"":null,""oid"":""544bd98d45ce266baee9a484"",""oid_zh"":null,""orcid"":null,""org"":""Centre d'Analyse et de Mathématiques Sociales, Paris, France"",""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1016/j.jctb.2006.02.002,null,,"Journal of Combinatorial Theory, Series B",5,"[""homomorphism order"",""Minor"",""Kk-free graph"",""general case"",""Bound"",""J. Pach"",""J. Ne"",""Taiwanese J. Math"",""Homomorphism"",""general foldings"",""planar graph"",""graph H"",""Coloring"",""J. Goodman""]",en,16,739,730,//static.aminer.org/pdf/PDF/000/978/704/folding.pdf,null,Folding,"[""http://dx.doi.org/10.1016/j.jctb.2006.02.002""]","{""_id"":""555036df7cea80f954162774"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""J. Comb. Theory, Ser. B"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":0}",96,2006,5435290fdabfaebba58aa917
53e99784b7602d9701f3f669,"We define folding of a directed graph as a coloring (or a homomorphism which is injective on all the down sets of a given depth. While in general foldings are as complicated as homomorphisms for some classes they present useful tool to study colorings and homomorphisms. Our main result yields for any proper minor closed class κ a folding (of any prescribed depth using a fixed number of colors. This in turn yields (for any κ the existence of a Kk-free graph which bounds (in the homomorphism order all Kk-free graphs belonging to κ. This has been conjectured in [J. Nešetřil, Aspects of structural combinatorics, Taiwanese J. Math. 3 (4 (1999 381-424] and elsewhere and solved for k = 3 in [J. Nešetřil, P. Ossona de Mendez, Colorings and homomorphisms of minor closed classes, in: J. Pach, et al. (Eds., J. Goodman and R. Pollack Festschrift, Springer, Berlin, 2003, pp. 651-664]. Particularly, we prove (without using 4CT the existence of a graph H which satisfies χ(H ≤ 5, ω(H ≤ 4 and such that any planar graph G is homomorphic to H. This is sandwiched between 4CT and 5CT for planar graphs and the general case has beating to Hadwiger conjecture.",1,"[{""_id"":""5435290fdabfaebba58aa917"",""bio"":null,""email"":null,""gid"":""5b869ff4e1cd8e14a3b44bf5"",""name"":""Jaroslav Nešetřil"",""name_zh"":null,""oid"":""544bda1445ce266baf675526"",""oid_zh"":null,""orcid"":null,""org"":""Department of Applied Mathematics, Institute of Theoretical Computer Science (ITI, Charles University, Praha, Czech Republic"",""org_zh"":null,""orgid"":""5f71b2851c455f439fe3c70f"",""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f79b5cdabfae938c6c6234"",""bio"":null,""email"":null,""gid"":""5b868f02e1cd8e14a342ff06"",""name"":""Patrice Ossona de Mendez"",""name_zh"":null,""oid"":""544bd98d45ce266baee9a484"",""oid_zh"":null,""orcid"":null,""org"":""Centre d'Analyse et de Mathématiques Sociales, Paris, France"",""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1016/j.jctb.2006.02.002,null,,"Journal of Combinatorial Theory, Series B",5,"[""homomorphism order"",""Minor"",""Kk-free graph"",""general case"",""Bound"",""J. Pach"",""J. Ne"",""Taiwanese J. Math"",""Homomorphism"",""general foldings"",""planar graph"",""graph H"",""Coloring"",""J. Goodman""]",en,16,739,730,//static.aminer.org/pdf/PDF/000/978/704/folding.pdf,null,Folding,"[""http://dx.doi.org/10.1016/j.jctb.2006.02.002""]","{""_id"":""555036df7cea80f954162774"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""J. Comb. Theory, Ser. B"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":0}",96,2006,53f79b5cdabfae938c6c6234
53e99784b7602d9701f3f670,,1,"[{""_id"":""53f47589dabfaeecd6a4700e"",""bio"":null,""email"":null,""gid"":""5b86a907e1cd8e14a3ee5a15"",""name"":""Dana Dorian"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":""Axis Animation Pentagon Business Centre, Glasgow, United Kingdom"",""org_zh"":null,""orgid"":""5f71b3c51c455f439fe4533b"",""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1145/1281740.1281790,null,,,,[],en,0,59,59,null,null,Fetch,"[""http://dx.doi.org/10.1145/1281740.1281790"",""http://doi.acm.org/10.1145/1281740.1281790""]","{""_id"":""5736ae3ad39c4f40a7976010"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""SIGGRAPH Computer Animation Festival"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":10}",,2007,53f47589dabfaeecd6a4700e
53e99784b7602d9701f3f6ce,"We review results concerning edge flips in triangulations concentrating mainly on various aspects of the following question: Given two different triangulations of the same size, how many edge flips are necessary and sufficient to transform one triangulation into the other? We focus both on the combinatorial perspective (where only a combinatorial embedding of the graph is specified and the geometric perspective (where the graph is embedded in the plane, vertices are points and edges are straight-line segments.We highlight some of the techniques used to prove the main results and mention a few of the challenges remaining in this area.",1,"[{""_id"":""548931d7dabfae9b40134842"",""bio"":null,""email"":null,""gid"":""5b86a0fee1cd8e14a3bb5b6f"",""name"":""Prosenjit Bose"",""name_zh"":null,""oid"":""544bd9e445ce266baf384689"",""oid_zh"":null,""orcid"":null,""org"":""School of Computer Science, Carleton University, Canada"",""org_zh"":null,""orgid"":""5f71b2911c455f439fe3cc30"",""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1007/978-3-642-36763-2_1,null,,,,"[""main result"",""straight-line segment"",""different triangulations"",""combinatorial embedding"",""combinatorial perspective"",""various aspect"",""geometric perspective"",""following question""]",en,1,1,1,null,null,Flips,"[""http://dx.doi.org/10.1007/978-3-642-36763-2_1""]","{""_id"":""555037bc7cea80f954197dae"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""Graph Drawing"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":0}",,2012,548931d7dabfae9b40134842
53e99784b7602d9701f3f6d4,Sara will discover there are different ways to interpret her reality and talent.,1,"[{""_id"":""53f43785dabfaeb22f47b975"",""bio"":null,""email"":null,""gid"":null,""name"":""Juan Antonio Espigares"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":""Fuga short film"",""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1145/2542398.2542451,null,,,,"[""different way""]",en,0,ArticleNo.53,ArticleNo.53,null,null,Fuga,"[""http://dx.doi.org/10.1145/2542398.2542451"",""http://doi.acm.org/10.1145/2542398.2542451""]","{""_id"":""5736ae3ad39c4f40a797601b"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""SIGGRAPH ASIA Computer Animation Festival"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":10}",,2013,53f43785dabfaeb22f47b975
53e99784b7602d9701f3f6dc,We present solutions to two problems arising in the context of automatically focusing a general-purpose servo-controlled video camera on manually selected targets: (i how to best determine the focus motor position providing the sharpest focus on an object point at an unknown distance; and (ii how to compute the distance to a sharply focused object point.,1,"[{""_id"":""53f4521adabfaeee22a243d5"",""bio"":null,""email"":null,""gid"":null,""name"":""Eric Krotkov"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":""23362393""}]",10.1007/BF00127822,null,null,null,3,[],en,770,237,223,,null,Focusing,"[""http://dx.doi.org/10.1007/BF00127822""]","{""_id"":""548267b8582fc50b5e32e70f"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""International Journal of Computer Vision"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":0}",1,1988,53f4521adabfaeee22a243d5
53e99784b7602d9701f3f6e8,"  FuturlCT is a FET Flagship project using collective, participatory research, integrated across ICT, the social sciences and complexity science, to design socio-inspired technology and develop a science of global, socially interactive systems. The project will bring together, on a global level, Big Data, new modelling techniques and new forms of interaction, leading to a new understanding of society and its coevolution with technology. It aims to understand, explore and manage our complex, connected world in a more sustainable and resilient way. FuturICT is motivated by the fact that ubiquitous communication and sensing blur the boundaries between the physical and digital worlds, creating unparalleled opportunities for understanding the socio-economic fabric of our world, and for empowering humanity to make informed, responsible decisions for its future. The intimate, complex and dynamic relationship between global, networked ICT systems and human society directly influences the complexity and manageability of both. This also opens up the possibility to fundamentally change the way ICT will be designed, built and operated, to reflect the need for socially interactive, ethically sensitive, trustworthy, self-organised and reliable systems. FuturICT will create a new public resource - value-oriented tools and models to aggregate, access, query and understand vast amounts of data. Information from open sources, real-time devices and mobile sensors will be integrated with multi-scale models of the behaviour of social, technological, environmental and economic systems, which can be interrogated by policy-makers, business people and citizens alike. Together, these will build an eco-system that will lead to new business models, scientific paradigm shifts and more rapid and effective ways to create and disseminate new knowledge and social benefits - thereby forming an innovation accelerator. ",1,"[{""_id"":""53f810a4dabfae90ec13f8da"",""bio"":null,""email"":null,""gid"":null,""name"":""Dirk Helbing"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f4326fdabfaec22ba58f23"",""bio"":null,""email"":null,""gid"":null,""name"":""Steven Bishop"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""548d0030dabfaed7b5fa47b3"",""bio"":null,""email"":null,""gid"":null,""name"":""Paul Lukowicz"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",null,null,null,null,null,[],en,3,null,null,https://static.aminer.cn/storage/pdf/arxiv/12/1211/1211.2313.pdf,null,FuturICT,"[""http://arxiv.org/abs/1211.2313"",""https://arxiv.org/abs/1211.2313""]","{""_id"":""53e17f7520f7dfbc07e8ad07"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""CoRR"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":null}",abs/1211.2313,2012,53f810a4dabfae90ec13f8da
53e99784b7602d9701f3f6e8,"  FuturlCT is a FET Flagship project using collective, participatory research, integrated across ICT, the social sciences and complexity science, to design socio-inspired technology and develop a science of global, socially interactive systems. The project will bring together, on a global level, Big Data, new modelling techniques and new forms of interaction, leading to a new understanding of society and its coevolution with technology. It aims to understand, explore and manage our complex, connected world in a more sustainable and resilient way. FuturICT is motivated by the fact that ubiquitous communication and sensing blur the boundaries between the physical and digital worlds, creating unparalleled opportunities for understanding the socio-economic fabric of our world, and for empowering humanity to make informed, responsible decisions for its future. The intimate, complex and dynamic relationship between global, networked ICT systems and human society directly influences the complexity and manageability of both. This also opens up the possibility to fundamentally change the way ICT will be designed, built and operated, to reflect the need for socially interactive, ethically sensitive, trustworthy, self-organised and reliable systems. FuturICT will create a new public resource - value-oriented tools and models to aggregate, access, query and understand vast amounts of data. Information from open sources, real-time devices and mobile sensors will be integrated with multi-scale models of the behaviour of social, technological, environmental and economic systems, which can be interrogated by policy-makers, business people and citizens alike. Together, these will build an eco-system that will lead to new business models, scientific paradigm shifts and more rapid and effective ways to create and disseminate new knowledge and social benefits - thereby forming an innovation accelerator. ",1,"[{""_id"":""53f810a4dabfae90ec13f8da"",""bio"":null,""email"":null,""gid"":null,""name"":""Dirk Helbing"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f4326fdabfaec22ba58f23"",""bio"":null,""email"":null,""gid"":null,""name"":""Steven Bishop"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""548d0030dabfaed7b5fa47b3"",""bio"":null,""email"":null,""gid"":null,""name"":""Paul Lukowicz"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",null,null,null,null,null,[],en,3,null,null,https://static.aminer.cn/storage/pdf/arxiv/12/1211/1211.2313.pdf,null,FuturICT,"[""http://arxiv.org/abs/1211.2313"",""https://arxiv.org/abs/1211.2313""]","{""_id"":""53e17f7520f7dfbc07e8ad07"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""CoRR"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":null}",abs/1211.2313,2012,53f4326fdabfaec22ba58f23
53e99784b7602d9701f3f6e8,"  FuturlCT is a FET Flagship project using collective, participatory research, integrated across ICT, the social sciences and complexity science, to design socio-inspired technology and develop a science of global, socially interactive systems. The project will bring together, on a global level, Big Data, new modelling techniques and new forms of interaction, leading to a new understanding of society and its coevolution with technology. It aims to understand, explore and manage our complex, connected world in a more sustainable and resilient way. FuturICT is motivated by the fact that ubiquitous communication and sensing blur the boundaries between the physical and digital worlds, creating unparalleled opportunities for understanding the socio-economic fabric of our world, and for empowering humanity to make informed, responsible decisions for its future. The intimate, complex and dynamic relationship between global, networked ICT systems and human society directly influences the complexity and manageability of both. This also opens up the possibility to fundamentally change the way ICT will be designed, built and operated, to reflect the need for socially interactive, ethically sensitive, trustworthy, self-organised and reliable systems. FuturICT will create a new public resource - value-oriented tools and models to aggregate, access, query and understand vast amounts of data. Information from open sources, real-time devices and mobile sensors will be integrated with multi-scale models of the behaviour of social, technological, environmental and economic systems, which can be interrogated by policy-makers, business people and citizens alike. Together, these will build an eco-system that will lead to new business models, scientific paradigm shifts and more rapid and effective ways to create and disseminate new knowledge and social benefits - thereby forming an innovation accelerator. ",1,"[{""_id"":""53f810a4dabfae90ec13f8da"",""bio"":null,""email"":null,""gid"":null,""name"":""Dirk Helbing"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f4326fdabfaec22ba58f23"",""bio"":null,""email"":null,""gid"":null,""name"":""Steven Bishop"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""548d0030dabfaed7b5fa47b3"",""bio"":null,""email"":null,""gid"":null,""name"":""Paul Lukowicz"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",null,null,null,null,null,[],en,3,null,null,https://static.aminer.cn/storage/pdf/arxiv/12/1211/1211.2313.pdf,null,FuturICT,"[""http://arxiv.org/abs/1211.2313"",""https://arxiv.org/abs/1211.2313""]","{""_id"":""53e17f7520f7dfbc07e8ad07"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""CoRR"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":null}",abs/1211.2313,2012,548d0030dabfaed7b5fa47b3
53e99784b7602d9701f3f729,null,1,"[{""_id"":""54864bd3dabfae9b40133ccf"",""bio"":null,""email"":null,""gid"":null,""name"":""Martin Dietzfelbinger"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",null,null,null,null,null,[],en,0,193,181,,null,Fingerprinting.,"[""http://dx.doi.org/10.1007/978-3-642-15328-0_19""]","{""_id"":""53a72f3720f7420be8c9cd84"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""Algorithms Unplugged"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":0}",null,2011,54864bd3dabfae9b40133ccf
53e99784b7602d9701f3f759,null,1,"[{""_id"":""53f44493dabfaee02ad11b7f"",""bio"":null,""email"":null,""gid"":null,""name"":""Linda J. Barton"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f42e02dabfaedf4351ee3f"",""bio"":null,""email"":null,""gid"":null,""name"":""Jennifer E. Prittie"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1053/S1096-2867(0400009-X,null,null,Clinical Techniques in Small Animal Practice,1,[],en,2,RF6,RF6,//static.aminer.org/pdf/PDF/000/973/867/forword.pdf,null,Forward,"[""http://dx.doi.org/10.1016/j.cie.2004.09.006""]","{""_id"":""539e7cc58314ff4cf4c5d492"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""Computers & Industrial Engineering"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":null}",19,2004,53f44493dabfaee02ad11b7f
53e99784b7602d9701f3f759,null,1,"[{""_id"":""53f44493dabfaee02ad11b7f"",""bio"":null,""email"":null,""gid"":null,""name"":""Linda J. Barton"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f42e02dabfaedf4351ee3f"",""bio"":null,""email"":null,""gid"":null,""name"":""Jennifer E. Prittie"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1053/S1096-2867(0400009-X,null,null,Clinical Techniques in Small Animal Practice,1,[],en,2,RF6,RF6,//static.aminer.org/pdf/PDF/000/973/867/forword.pdf,null,Forward,"[""http://dx.doi.org/10.1016/j.cie.2004.09.006""]","{""_id"":""539e7cc58314ff4cf4c5d492"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""Computers & Industrial Engineering"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":null}",19,2004,53f42e02dabfaedf4351ee3f
53e99784b7602d9701f3f788,,1,"[{""_id"":""53f45c56dabfaee02ad6e8c4"",""bio"":null,""email"":null,""gid"":null,""name"":""Sergi Jordà"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":""3312632""}]",,null,null,null,,[],en,1,null,null,,null,FMOL,null,"{""_id"":""555037a37cea80f954193d07"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""NIME"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":0}",,2001,53f45c56dabfaee02ad6e8c4
53e99784b7602d9701f3f789,,1,"[{""_id"":""53f42fd2dabfaedf435353c1"",""bio"":null,""email"":null,""gid"":null,""name"":""Barry Liner"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":""6317926""}]",,null,null,null,,[],en,0,null,null,//static.aminer.org/pdf/PDF/000/285/280/funding.pdf,null,Funding,null,"{""_id"":""555037a17cea80f954193c6e"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":null,""raw"":""ICCCN"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":0}",,1995,53f42fd2dabfaedf435353c1
53e99784b7602d9701f3f7c3,null,1,"[{""_id"":null,""bio"":null,""email"":null,""gid"":null,""name"":""Mario R. Eden"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f3a5abdabfae4b34ad7229"",""bio"":null,""email"":null,""gid"":null,""name"":""John D. Siirola"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f43532dabfaeb22f46748d"",""bio"":null,""email"":null,""gid"":null,""name"":""Gavin P. Towler"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1016/0011-3840(8290043-0,null,,Current Problems in Surgery,5,[],en,4,219,219,//static.aminer.org/pdf/PDF/000/813/058/foreword.pdf,null,Foreword,"[""http://dx.doi.org/10.1016/0011-3840(8290043-0"",""http://dx.doi.org/10.1016/j.compchemeng.2015.06.001"",""http://dx.doi.org/10.1016/S0165-0114(9700134-6"",""http://dx.doi.org/10.1080/00207170701645048"",""http://dx.doi.org/10.1097/FCH.0000000000000174"",""https://www.ncbi.nlm.nih.gov/pubmed/29135788""]","{""_id"":""53a72f9520f7420be8cb3a08"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":"""",""raw"":""Computers & Chemical Engineering"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":11}",19,1982,null
53e99784b7602d9701f3f7c3,null,1,"[{""_id"":null,""bio"":null,""email"":null,""gid"":null,""name"":""Mario R. Eden"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f3a5abdabfae4b34ad7229"",""bio"":null,""email"":null,""gid"":null,""name"":""John D. Siirola"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f43532dabfaeb22f46748d"",""bio"":null,""email"":null,""gid"":null,""name"":""Gavin P. Towler"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1016/0011-3840(8290043-0,null,,Current Problems in Surgery,5,[],en,4,219,219,//static.aminer.org/pdf/PDF/000/813/058/foreword.pdf,null,Foreword,"[""http://dx.doi.org/10.1016/0011-3840(8290043-0"",""http://dx.doi.org/10.1016/j.compchemeng.2015.06.001"",""http://dx.doi.org/10.1016/S0165-0114(9700134-6"",""http://dx.doi.org/10.1080/00207170701645048"",""http://dx.doi.org/10.1097/FCH.0000000000000174"",""https://www.ncbi.nlm.nih.gov/pubmed/29135788""]","{""_id"":""53a72f9520f7420be8cb3a08"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":"""",""raw"":""Computers & Chemical Engineering"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":11}",19,1982,53f3a5abdabfae4b34ad7229
53e99784b7602d9701f3f7c3,null,1,"[{""_id"":null,""bio"":null,""email"":null,""gid"":null,""name"":""Mario R. Eden"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f3a5abdabfae4b34ad7229"",""bio"":null,""email"":null,""gid"":null,""name"":""John D. Siirola"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null},{""_id"":""53f43532dabfaeb22f46748d"",""bio"":null,""email"":null,""gid"":null,""name"":""Gavin P. Towler"",""name_zh"":null,""oid"":null,""oid_zh"":null,""orcid"":null,""org"":null,""org_zh"":null,""orgid"":null,""orgs"":null,""orgs_zh"":null,""sid"":null}]",10.1016/0011-3840(8290043-0,null,,Current Problems in Surgery,5,[],en,4,219,219,//static.aminer.org/pdf/PDF/000/813/058/foreword.pdf,null,Foreword,"[""http://dx.doi.org/10.1016/0011-3840(8290043-0"",""http://dx.doi.org/10.1016/j.compchemeng.2015.06.001"",""http://dx.doi.org/10.1016/S0165-0114(9700134-6"",""http://dx.doi.org/10.1080/00207170701645048"",""http://dx.doi.org/10.1097/FCH.0000000000000174"",""https://www.ncbi.nlm.nih.gov/pubmed/29135788""]","{""_id"":""53a72f9520f7420be8cb3a08"",""issn"":null,""name"":null,""name_d"":null,""name_s"":null,""online_issn"":null,""publisher"":"""",""raw"":""Computers & Chemical Engineering"",""raw_zh"":null,""sid"":null,""src"":null,""t"":null,""type"":11}",19,1982,53f43532dabfaeb22f46748d
